投机客马哥,03月06日 22:48,财富是有属性和等级的，分为几层：第一层：贩卖低附加值的劳动所得，例如农民、清洁工、外卖员、滴滴司机，等；第一层的群体的人生结局已经被设计好，无论再怎么努力，其收入永远和日常必需品开销相当，只要不跳出来，大概率一辈子在被人剥削的阶段打转；第二层：贩卖附加值高一些的打工人，例如白 ​,女,陕西,23
云婉康,03月06日 22:10,20240306杨天真分享过的几个搞钱逻辑，其实对我们每个人其实都很有借鉴意义。1️⃣首先你要先扪心自问一下，你是真的想搞钱，还是你只是想要钱本身。比如说一些其他行业的朋友啊，想搞点副业，我们会建议他们可以拍短视 频，他们嘴上呢表示兴趣满满，但回家之后呢，其实就不了了之了，要不然告诉 ​,男,广东,26
修医爱人,03月06日 19:59,｛ 抑郁？焦虑？并不可怕。｝抑郁症、焦虑症身体表征就是气血两亏，所以抑郁症焦虑症需要补气血，补阳气。高能量的人是不可能得这种病的。补气血补阳气就是要：多晒太阳，多劳动，多温暖自己，多通畅自己，保持正念，不垂头丧气，屏蔽悲观主义，把无用信息屏蔽掉，精力放在自己身上，活 ​,男,广东,20
七月麦浪翻滚连同草地直到天涯,03月06日 19:57,到上次为止的测试结果都是ISFP•  对自己不感兴趣的一切都淡淡的，接受度也高，践行“厌尊主义”  •  躺平大王，掌握技能：打断激将法和CPU施法，内耗不了一点  •  不太善于群体的察言观色，但喜欢倾听，会代入对方去思考，如果我感受到你需要我，那我会很幸福  •  虽然不是很自信 ​,男,河南,21
夏沫语嫣coco,03月06日 16:42,杨天真分享过的几个搞钱逻辑，其实对我们每个人其实都很有借鉴意义。1️⃣首先你要先扪心自问一下，你是真的想搞钱，还是你只是想要钱本身。比如说一些其他行业的朋友啊，想搞点副业，我们会建议他们可以拍短视 频，他们嘴上呢表示兴趣满满，但回家之后呢，其实就不了了之了，要不然告诉我，这个设 ​,男,新疆,18
Liza1-,03月06日 16:09,讨厌这个地方的主要原因，还是因为这个地方从小就用“涩会”这个“主义”来教育你，要有大局意识，集体主义。   从小学开始，就已经放弃对你个人权益和个人思维成长的培养而去教育人从小要为集体牺牲，要为大局主义着想。我们从小所所受的教育，不是为了把你培养成为一个多方面的有自己思想的人，而是 ​,男,广西,26
心理时空,03月06日 15:56,关于传统文化的几个问题心理咨询师  吴剑2024年3月6日中国人终于意识到中华优秀的传统文化的重要性，全国上上下下，老老少少，都是如火如荼，如饥似渴学习，研修。前几天，遇到几个准备在延平区建立传统文化研修基地的年轻专家，谈到传统文化教育，我说了一些想法。一、重视理论，轻视行动。老大说 ​,女,福建,20
哲学心斋,03月06日 15:14,关于“统一思想”和“解放思想”。按照对立统一的基本哲学方法，两者一定是共同存在，相互依附又相互独立且相互斗争的存在。统一思想才能更好的解放思想。而只有大部分民众的思想都得到解放，思想才能统一。这里就不得不提到贝克莱的“存在就 ​,女,浙江,18
朱不二,03月06日 14:23,很久没有联系的老同学突然来找我。原来是听了身边朋友的反馈，说他家的小学生在日本留学比在国内上学时开心了很多。同学又听他太太说，也有朋友告诉她相似的经历。于是夫妻俩有点心动了，但对日本不了解，想起了久居在此的我。聊了半个多小时，大概是因为国内的教育乃至就业环境越来越卷，看着每天早 ​,男,日本,21
爱秀贤的美丽可爱Yanli姐,03月06日 14:09,看到留学中介发的那么多崽纷纷踏入了景观设计的行列，录取的还都是哈佛耶鲁mit，真心感到唏嘘。读之前感觉自己是天之骄子，读之后纷纷转行。进入名校的景观设计，专业的学生一般会有三条出路，第1条毕业后发现极低的工资后经历一系列的挣扎，后躺平，第2条。挣扎考上了博士，在读完4~6年之后进高校，接 ​,男,河南,25
笨小滔428,03月06日 12:52,不要因为没看见别人努力的过程，就觉得人家有个好爹，或者运气好天赋好，也不要因此对未来丧失信心，选择躺平。记住，努力的意义，是为了让自己对生活更有把控力。多用积极的心态去看待问题，运动了虽然没有瘦，但你也没变胖，而且身体更健康了吗不是？努力了也没超过别人，但你也没下牌桌，没有被淘 ​,女,云南,22
恩施职业技术学院,03月06日 11:00,【我校召开党建暨纪检监察和师德师风教育大会】2月28日下午，我校召开2024年党建暨纪检监察和师德师风教育大会，深入学习贯彻党的二十大精神和习近平总书记关于党的建设和全面从严治党系列重要论述和指示批示精神，对照中央、省、州工作要求，巩固拓展主题教育成果，切实加强党的全面领导，坚定不移 ​,男,湖北,20
昨天和明天之间在哪里,03月06日 10:42,学习雷锋好榜样 传承文明精神放光芒       3月5日是学雷锋纪念日，各处都在举办学雷锋活动。毛主席在1963年3月5日为因公牺牲的英雄战士雷锋的题词“向雷锋同志学习”在《人民日报》发表。此后，全国广泛开展学雷锋活动。学雷锋是在学什么？一些人习惯把学雷锋等同于志愿服务，这其实缩减了雷锋精神的 ​,男,宁夏,22
Gump白开心,03月06日 09:17,2024.3.6周三。早晨还有些阴着天，临到出门前，天已经明亮的很，还有一些瑟瑟的春风，能感觉到太阳很努力了，还有几天，就不会再有零下的气温了。今天早上，我带着称心走的是以前带阿福走的路。和年长的朋友回忆了一段时光，顺带“针砭”的一下那些看不上眼的年轻人。是他们的错吗？ ​,女,辽宁,20
股海猎鲸术,03月06日 08:00,苹果战略惨败，暴露中美决胜最残酷的一面苹果终于放弃造车了！这项历时十年，斥资数百亿美元，被视为苹果公司有史以来最雄心勃勃的项目，以战略惨败而告终。然而，苹果造车项目的惨败，并非源于坊间所说的赛道内太卷，也不止是一家企业的失败，其背后的逻辑，直接将中美决胜最残酷的一面暴露在世人 ​,女,山西,26
田橙子Tanya,03月06日 06:51,一条很真诚的建议：不要因为没看见别人努力的过程，就觉得人家有个好爹，或者运气好天赋好，也不要因此对未来丧失信心，选择躺平。记住，努力的意义，是为了让自己对生活更有把控力。多用积极的心态去看待问题，运动了虽然没有瘦，但你也没变胖，而且身体更健康了吗不是？努力了也没超过别人，但你 ​,男,广东,20
CHOC_Muffin_,03月06日 02:19,刷热搜看到低质量躺平会想起之前女神说过有500万存款就不工作了，每个月利息就已经够基本生活了。一种很超前的精神状态（关于资本主义和消费主义以及看待感情的奇特角度好多都启蒙于她）包括躺平和自我实现，七八年前甚至都还没有这些词。在她之前我没有见到过任何一个人不工作，我的世界里就没有不工 ​,男,河北,19
庚白星君,03月05日 23:48,苹果战略惨败，暴露中美决胜最残酷的一面苹果终于放弃造车了！这项历时十年，斥资数百亿美元，被视为苹果公司有史以来最雄心勃勃的项目，以战略惨败而告终。然而，苹果造车项目的惨败，并非源于坊间所说的赛道内太卷，也不止是一家企业的失败，其背后的逻辑，直接将中美决胜最残酷的一面暴露在世人 ​,女,上海,26
我是小元同学,03月05日 23:11,互联网舆论阵营越来越多，不婚不育的早生贵子的，生儿子的生女儿的，生一胎的生多胎的，躺平的内卷的，消费主义的极简主义的，喜欢国货的喜欢进口货的，吃素的吃肉的……网友吵得不可开交，而缔造这些分歧的kol赚得盆满钵满，甚至背地里做着完全相反的事。咱得警惕，每个人的生活得自己掌舵，每一次左 ​,男,湖南,24
中环小师妹,03月05日 22:18,3月写点每年惯例的流水账式展望：大选年的金秋注定波动率上升，大家已经早早做好准备。既然有买vix、看空等对冲，市场自然会roll更比平时多得多的空头头寸，大选之后尘埃落定波动率下降，走势会更加明朗。3月财报+4月纳税都是传统波动月份，此外3月日本企业财年末结汇+4月日本新财年加息箭在弦上， ​,男,中国香港,20
觉醒的掌柜,03月05日 21:58,一条很真诚的建议：不要因为没看见别人努力的过程，就觉得人家有个好爹，或者运气好天赋好，也不要因此对未来丧失信心，选择躺平。记住，努力的意义，是为了让自己对生活更有把控力。多用积极的心态去看待问题，运动了虽然没有瘦，但你也没变胖，而且身体更健康了吗不是？努力了也没超过别人，但你 ​,男,湖北,23
cc是cc1996,03月05日 19:53,亲情友情爱情，人和人相处“三观和”真的很重要，比三观正还重要；比如你认为“生活要省吃俭用”，我认为“要在能力范围内给自己最好的”，这是价值观不同。你喜欢“平淡安稳的普通日子”，我要的是“拼尽全力走上社会巅峰”，这是人生观不同。你认为“世界是唯心的”，而我是坚定的唯物主义者，这是世 ​,男,北京,19
锦鲤大王,03月05日 17:46,转发这只锦鲤小神仙，你会一直莫名其妙享福！锦鲤小神仙是躺平主义者的守护福神，身上蕴含着对躺平生活的幸运加成力量。转发这位小神仙锦鲤，即是唤醒了其神奇的懒人福，为你打造一种“坐吃山永不空”的生活方式。随着转发的逐渐累加，你将会发现生活中的种种福气，总是莫名而至。 ​,男,福建,21
写书哥,03月05日 10:32,今天聊一下心流，这是每个人梦寐以求的状态，指的是在进行某项活动时，你达到的一种高度集中和愉悦的心理状态。在这种状态下，你会完全沉浸于活动之中，感到时间飞逝，同时伴随着高度的兴奋和充实感。人要感到幸福，有三种实现方法：1.吃甜食、打游戏、刷抖音，很多躺平的人就是这么做的，也能满足 ​,女,北京,21
晴川繁花,03月05日 10:11,为什么打个乌克兰，俄罗斯都需要这么久? 美国再找接盘侠，毕竟他的印钞机一开，就必然有人得接洪水，谁接谁就得倒。我们被威胁又被投毒，就是宁可一起唱凉凉，也没接。美国一看，凉谁也不能凉自己。于是挥刀四看。小日韩已经彻底摆烂。日本直接躺平献血，跟着升利率，装作国内一锅烂粥。可惜不够啊 ​,男,湖北,21
点老师头发多多,03月05日 09:01,长大一岁的证据：记忆力下降，如果什么事不记在记事软件上就会立刻忘记，例如昨天订蛋糕忘了付款，直到去拿才发现；以及忘了把小组展示ppt发给max老师险些酿成大错熬夜水平下降，只要前一天晚睡第二天肯定眼睑长小脂肪粒享乐主义与躺平心态上升，睡眠水平上升 ​,男,天津,22
NamericaJeno,03月05日 06:40,学会珍惜眼前的一切。不要在旅行的时候抱怨辛苦，在休息的时候抱怨浪费时间。珍惜旅行看到的美景，珍惜休息的时候身体和精神的体验。人生就会变得处处美丽处处动人处处可爱。享乐主义不是错，享受花钱，享受躺平，也享受奋斗，享受辛苦。因为一切体验都是时间换来的，没有一秒能够重新来过。所以一切都 ​,男,美国,18
妹宝绵绵冰啦,03月05日 00:00,自由与爱要离开万宁了 整理起来  才发现小陈真的拍了好多好多照片拍了一小些海 剩下的全是我 不管在哪 作为动物的一种 本质上拆解开来也只是吃饭睡觉日复一日活着 但照片是有心情的 记录下我们作为人类活着的心情才是生活的样子照片里大海分冬季夏季  天空也有阴天晴天 会让你记起从刚来时候 ​,男,山东,25
Pluviophile_XX,03月04日 23:28,刚第二周又心情不好了。上了整整一下午的水课，老师都快把自己讲睡着了。明明周三下午要科三模拟，上学期考的最差的科目的老师还要搞辩论赛，明天晚上又歇不成了。高数留的作业写一道不会一道。还有一堆别的事…………练会六级听力不一会儿就烦了。哎………感觉从去年冬天开始就一直萎靡不振的，很想躺 ​,男,北京,22
慕如翊云_专注摸鱼一百年,03月04日 21:46,好！一口气摸完和平主义亡灵巫师的鱼！然后躺平 ​,男,澳大利亚,20
富贵岛岛主金女士,03月04日 20:54,杨天真分享过的几个搞钱逻辑，我觉得对我们每个人其实都很有借鉴意义。1️⃣首先你要先扪心自问一下，你是真的想搞钱，还是你只是想要钱本身。比如说一些其他行业的朋友啊，想搞点副业，我就会建议他们可以拍短视 频，他们嘴上呢表示兴趣满满，但回家之后呢，其实就不了了之了，要不然告诉我，这个 ​,男,上海,26
平凡的阿愚,03月04日 20:26,年轻人躺平不是在犯懒，而是在执行非暴力不合作运动。你笑话印度人靠饿肚子闹独立。印度人要笑话你学资本主义往河里倒牛奶 ​,女,安徽,21
欢快葫芦丝,03月04日 20:23,校园形式主义问题的本质是高校行政与学术的矛盾建议高校行政岗也搞“非升即走”行政岗不应该带编制，应该外包给“专业人员”带了编制极容易让行政人员躺平，但行政本身应要求“高效率”与“服务性”如果大量学生对某些行政人员不满意，应该解聘该行政人员，如此可能遏制形 ​,女,湖北,26
小不不你,03月04日 20:06,为一件事情担心很久，没有任何意义，对事实没有任何改变；你在这件事情上耕耘多久，才是关键。很多人唧唧歪歪自己的痛苦，但是他是非常享受这个痛苦的过程的。他可以到处凭借此倾诉，也可以就此躺平，还因此心安理得。他是需要这个痛苦的。力量来源于哪。那就是不忍耐这个痛苦，下定决心要和它割席 ​,女,浙江,25
电动猩猩,03月04日 19:42,上周未去了天津南开的茑屋书店，看到一册拆了封的书，叫《六项精进》，是稻盛和夫写的，曹岫云译。先说前几日去超市的路上，我曾经对妻云，国内翻译的书籍可能要多多留心。妻问为什么？我说，举个例子，如果一群人只吃过鸡肉，但当其中的一个人吃过鸭肉。那么，他该如何向其它人描述鸭肉，是不是需要 ​,女,天津,18
唐国明_,03月04日 16:03,我们唯一拥有的只有此刻。一切都在指向此刻：著名作家唐国明诗意流半途主义 【学者、诗者、智者，集开创鹅毛诗、找到80回后曹雪芹文笔、半途主义、诗意流成就于一体，集文学家、哲学家、红学家于一身的著名作家唐国明作品】【节选自著名作家唐国明诗意流半途主义长篇《零乡》】 ​,女,湖南,19
DoubleDac,03月04日 15:59,交付美好，共赴未来 | 建业洛阳城市公司幸福交付计划发布会圆满举办建业洛阳 2024-03-01 17:02 河南 4人听过2月29日下午，建业洛阳城市公司2024幸福交付计划发布会在隐居大唐民俗酒店如期举办。城市公司管理层、各交付项目总经理、各界媒体朋友、合作单位、物业代表以及业主代表齐聚一堂，共同见证了 ​,女,河南,21
爱吃的小廖同学,03月04日 15:17,现在躺平任嘲，我接受自私的标签，说我是利己主义者也罢。反正我不会接受过大的压力、也不会负担谁的人生。在不伤害别人、不违反当地法律的情况下想做什么就做什么。我能把这些写在微博是想让别人也可以观察、参考这种想法，对自己好永远没错。 ​,男,广西,26
Wa7shtny,03月04日 15:17,上班跟同事吐槽杭州的坑爹医保，顺脚聊到了北京房价“大跌”、江浙捞女、江浙物质主义、国外农村躺平、中国乡村农业的残酷、自媒体账号人设等等……最有意思的莫过于捞女，这个词我是入职餐的时候第一次听到，在土京没有。捞女的人生目标是找到自己能力范围内最高的物质天花板，满足生理需求、提供 ​,男,浙江,22
河北新闻广播,03月04日 10:31,【钟华论：凝聚起高质量发展的强大信心和力量】迎着浩荡东风，“两会时间”再度开启。今年是新中国成立75周年，是实现“十四五”规划目标任务的关键一年。开好今年的全国两会，乘高质量发展之势、集攻坚克难之智、汇团结奋斗之力，必将凝聚起强国建设、民族复兴的强大信心和力量。（一）40天春运 ​,女,河北,20
天津河东网信,03月04日 09:32,【进入“两会时间”！钟华论来了】钟华论：凝聚起高质量发展的强大信心和力量迎着浩荡东风，“两会时间”再度开启。今年是新中国成立75周年，是实现“十四五”规划目标任务的关键一年。开好今年的全国两会，乘高质量发展之势、集攻坚克难之智、汇团结奋斗之力，必将凝聚起强国建设、民族复兴的强大 ​,女,天津,22
woaiasm,03月04日 07:49,《天花乱坠》一拆开就有一股类似巧克力味，内容也很香。作为人气教授朱国华首部演讲集收录了几十篇激情演讲，有数百个关于作者本人对生活难题的解释。这些高难度的人生逼问是有益的，把自己抛入一片片古老的思想战场，才能真正思考；关于生命的意义，关于知识的可能，关于道 ​,女,浙江,26
索拉大锦鲤,03月04日 00:45,珍惜身边扑腾的人。我保持定期交流的朋友里，有特别渴望生活有趣的，所以必须定期游玩和认识人，肉身再累也要让日子绚烂；有一边放肆玩耍一边全球配置资产的，随时关注国际动态，和一帮真正的长期主义保持交流；也有全球搞钱，一边抓着国内国外的项目，一边为养老计划做缜密规划……实话，我现 ​,男,北京,18
橘色半夏62583,03月03日 22:54,她们好像就像是蒲公英一样，随意的落在一个地方，散的到处都是，去一个不熟悉的地方和不熟悉的环境，不熟悉的人，重新开始要离开之前所熟悉的一切，之前身边的人也好，物也好。责任：1、女孩和男孩一样，都要有，承担起来父母责任2、男孩承担的责任主要全是来自他的所有，归根结底都是他的亲人，他 ​,男,甘肃,21
来微博冲浪吖,03月03日 22:03,一、金沙为了让小男友获取更多演出机会，他愿意与对方绑定低片酬出演项目，并帮忙作配。说实话，圈内很看不起他这卑微的样子，可他现在就是恋爱脑上头，哪怕自己会受到伤害，他也愿意接受。二、秦海璐在录完花哨舞之后，经常约成员们去他家里聚一聚，但几乎每次都凑不齐人，大家工作都忙。三、蒋其 ​,女,辽宁,25
鸟窝也是家,03月03日 21:58,不婚躺平主义蔓延到农村，是件很可怕的事情～ ​,男,广东,21
shuang爽心绘,03月03日 20:52,烦恼即是菩提当我们感觉到痛苦时候这并不是一件坏事反而是命运送给我们一件向好的礼物最怕的是我们正在遭遇痛苦却不自知变得越来越麻木不仁混日子鲁迅先生曾说过“哀其不幸 怒其不争”人性其实是非常害怕面对赤裸真相的“讳疾忌医”的心态让我们不敢接纳自己不完美的这个事实最终导致心理和 ​,男,山西,25
晴川繁花,03月03日 20:30,三和大神在其他国家，绝对是优秀的公民。不磕药，不0元购，没钱了就去挣钱，挣到钱了也不闹事，老老实实的躺平。然而在中国，却成了负面例子。中国人为什么活的这么累，本质上是已经被消费主义洗脑了。为了所谓的“生活品质”可以接受没完没了的工作，稍微不努力就有犯罪感。打个比方，我国每到 ​,男,湖北,23
小栗今天很开心,03月03日 16:04,近年来特别理解为什么成年人不爱发朋友圈不爱说话了 因为身心都被困在小小一方天地里 所见所闻所思所想都被绑架了 能看到的有限 能感受的麻木 如果不变得麻木 那么上班就会变得极度难耐 如果变得麻木 那么细微的幸福就会被忽略 更不要提精英主义说得 别把自己困在工作里 走出去看看 大哥 没钱没时间的 ​,男,上海,26
春分小米粒她爹,03月03日 15:44,湖南省委关于在全省开展解放思想大讨论活动的通知：十个“扭转”：根本扭转简单以GDP增长论英雄的速度情结；扭转不主动转变发展方式；不愿意承受转型阵痛的换挡焦虑；扭转一门心思在数据上“想办法”“造业绩”的造假冲动；扭转不顾风险乱举债、盲目跟风上项目、好大喜功铺摊子的路径依赖；扭转 ​,女,浙江,21
中国心理学家大会,03月03日 13:32,在《厌学个案咨询的常见议题及要点》圆桌对谈中，中国台湾高雄师范大学谘商心理与复健谘商研究所教授，中国台湾谘商心理学会理事长，1879项目实务总督导、授课专家徐西森；资深督导师；中国台湾心理健康促进协会理、监事；心理咨询及督导工作超过20年的傅嘉祺；资深心理 ​,女,北京,25
计蕾JiLei,03月03日 11:45,干事创业，挫折难免。越是艰难，越考验年轻干部的“成色”。只有拥有坚定的理想信念，才能在挫折中奋进，不至于遭遇一点不如意就选择“躺平”。这种信念传承，意味着要避免急功近利、片面计算“性价比”的狭隘心态。年轻干部具有很强的进取心、上进心，但也有一部分人在这种心态的驱使下，千方百计选 ​,男,上海,25
hardseat,03月03日 06:57,地铁里一直播放着乘客你好由于地铁台阶湿滑请您注意脚下安全，是那种小喇叭录音反复播放，两个喇叭对着放，还是半个月前下雪时放的内容，直到现在不变，整个地铁里贯穿着这形式主义的事实躺平操作 ​,女,北京,21
住进小学语文课本里的春天,03月03日 01:25,思考自己的出路不是一件多容易的事情。尽管我还年轻，尽管我还有握住机会的可能，但我自身的成长背景所塑造的我使得我并不有很大可能抓住这机会。我多少带点理想主义，最明显的一点体现在我会为了自己的热爱自己的想法一头扎进所有人都不看好的路里去，且十分倔，不听劝。然而也不是每时每刻都理想主义 ​,男,江西,21
与余ozo,03月02日 19:27,今天回去看了以前觉得很香的r，累酱的雷受是真的香wwwwww那种开始的时候说sao话，是真的很想要然后情不自禁摆出的姿态，参考逢场作戏里魔怔雷勾引安来帮他入戏的那一场，似乎是最早的r，那里的雷是真纯欲，会论是最初做自己的时候（后面雷进入感情线的忐忑和“破防”治愈都没再有这种真实展露偏执疯 ​,男,广东,21
thFlo,03月02日 15:24,#真正的爱国主义者—敬亚伦·布什内尔        当我第一次知晓他，是在朋友发的朋友圈中，我看着转载视频的小图，不免地以为又是哪位大人物在博取眼球。但阅读完他的文字后，我震颤不已。我以我浅陋的学识知晓了他的生平，他只比我大一岁，他曾是一名美国空军网络安全员和工程师，美国空军现役军官，或 ​,女,浙江,24
海曙检察,03月02日 13:58,【】 21世纪教育研究院院长熊丙奇告诉潮新闻记者，在我国国家层面，其实已经建立教师退出机制，即通过实施教师定期注册制度，让不合格的教师退出教师队伍。近年来一些地方教育部门探索的教师退出机制，是在教师定期注册 ​,女,浙江 宁波,19
昱桐-,03月02日 13:39,去年接了学科负责人，老师上来给俩字：折腾我还纳闷，他们不应该鼓励我才对嘛？现在才深有体会，团队有多难带。大家平日里交情都不错。私下客客气气的，现如今需要管理分配任务。各个都心怀鬼胎。各自为政，一盘散沙。说好听点是犬儒主义者，佛系躺平派，说难听点就是遇事逃避的利己主义者。问 ​,男,江苏,23
mbti测试_,03月02日 11:02,INFP如何自洽INFP，也被称为“调停者”，是一个复杂且深沉的人格类型，人格的特点是注重内省、情感丰富、理想主义、寻求意义和价值。以下是一些建议，或许可以帮助INFP实现自洽✨：1. 认识和接受自己：INFP通常会对自己的人生意义和价值观有很高的要求，因此了解自己的价值观和目标是非常重要的。 ​,男,江苏,23
时尚品文,03月02日 09:51,人本主义疗法、认知行为疗法、精神分析疗法的原理是什么？这是目前最流行的心理咨询三大流派，我国的心理咨询师，95%以上都是用这三种疗法中的一种，有的还整合了，现实也是最少有95%的咨询都是无效或低效的。人本主义疗法是美国的罗杰斯提出的，强调的是以人为本，尊重人，认为人有自我实现，自我康 ​,女,四川,22
宝玺哥,03月02日 06:52,最近做了一个影响深远的决定--搬家        这个想法由来已久，促使下定决心的因素有很多，最主要的只有一条孩子上学后遇到的老师都很负责，孩子的学习成绩也凑合，原本想就这样吧，已经比我小时候强多了。但是关于教育的问题，不想不知道，稍加思考就觉得，真是要做出改变：        第一、不谋长 ​,女,山东,24
罗瀚西,03月02日 01:08,看了十三邀对话项飚，这是相当炸裂的一期。老尚之前就非常推崇项飚，要建立附近，要对话云云。而我现在有更为深入的体会。现代社会呈现出自我与宏观的国家社会之间的割裂性。中间缺少的便是附近。附近就是比你本身更大一级的，周边的现实环境，就是这一种在地性。我们生活在一个怎样的社区或者村落，社 ​,女,湖北,25
密语是一碗牛肉面,03月01日 22:44,烂透了 太烂了 形式主义泛滥 到底是怎样的生存状态根本没有人管没有希望 只有躺平！ ​,男,山东,22
本愿与野望,03月01日 21:33,之前看到一个短视频很有意思说是那代小孩长大后会很幸福吧可以继承四套房子（独生子女），我觉得有点可笑，高房价可以税你，以后房价税不动了会让普通人躺平吗？房产税不就是给这样的准备的吗？几千年前的老登就制定出弱民强国了，你还想屁吃所以还是赶紧让我们一起为共产主义事业奋斗吧～ ​,女,北京,23
蔡福顺微博,03月01日 21:25,湖南省委发起解放思想大讨论吓坏了西方媒体原创：司马平邦 司马平邦说 欢迎收看《司马平邦说》。想不到这个春节刚刚结束，一条关于“解放思想”的消息却震撼了西方媒体，其实，我们平常在新闻里听到解放思想这样的字眼实在是不要太多，但惟独这条消息，却在西方媒体上引起了巨大震动，我观察，这条 ​,女,贵州,26
溜溜漾清清,03月01日 19:56,精致利己主义已经习惯了努力有回报但是面对了努力了回报开始变得不确定果断躺平无欲无求谁说躺平不是一种精致的利己主义呢？明明是春天每天都有新的不开心 ​,男,内蒙古,21
之江潮,03月01日 18:45,【】 21世纪教育研究院院长熊丙奇告诉潮新闻记者，在我国国家层面，其实已经建立教师退出机制，即通过实施教师定期注册制度，让不合格的教师退出教师队伍。近年来一些地方教育部门探索的教师退出机制，是在教师定期注册 ​,男,其他,23
卧龙观势V,03月01日 18:26,2月买了藏品花了3万，主要就三个宝贝，青铜神树、青铜大立人和霁蓝釉白龙纹梅瓶。这两年数字藏品大概砸进去100w，目前残余价值预估不到50w，投资失利一开始不懂，藏品发行又少，见到就是买买买，到现在，归零的归零，跑路的跑路，经营不善的躺平，买了很多目前都卖不掉，潮水退去就知道 ​,女,安徽,20
浙江日报,03月01日 17:05,【】 21世纪教育研究院院长熊丙奇告诉潮新闻记者，在我国国家层面，其实已经建立教师退出机制，即通过实施教师定期注册制度，让不合格的教师退出教师队伍。近年来一些地方教育部门探索的教师退出机制，是在教师定期注册 ​,女,浙江 杭州,21
地中海之鹰VULTURE,03月01日 15:25,为啥？被忽悠了呗，整天刷短视频刷得都不会自己思考了，别人怎么带节奏自己怎么跟风。现在女权主义兴起，很多女性急于表现出女性的独立自强，因此很容易被激将，因此非常容易被忽悠。而男性现在不值钱了也躺平了，不好忽悠所以榨不出啥油水，骗子都懒费功夫得去骗。 ​,女,四川,26
光启书局,03月01日 13:38,《文豪野犬》中那位手扶眼镜框，体术高超、认真却又暴躁的理性主义者国木田独步，你知道现实中的他是怎样的吗？他是一位热爱大自然的田园小说家，是一个被动又主动地与热闹的世界保持着距离的独步吟客——国木田独步。◆收录于光启明治文学经典，风格迥异的三位作家，以爱情、理想、欲望呈现现代日本 ​,男,上海,26
炎热的瘦虎,03月01日 12:26,看到了一篇维舟写的文章——《极端男权主义者孔子》，很有意思。孔子曾经说过，唯女子与小人难养也，近之则不逊，远之则怨。作者觉得，这不就是回避型人格吗？你对他们太好了，他们厌烦，离他们远点，他们又不高兴。之所以如此，原因在于这些人在一个家长制结构里，实际上被视为儿童，既不能得到平 ​,男,湖北,19
房县文旅,03月01日 11:00,“为自己赢一次”击中你了吗今年春节假期期间，浙产电影《热辣滚烫》拿下票房冠军，并跻身中国电影票房总榜前二十。与此同时，电影引爆的话题也持续不断，更有公司买下电影全球发行权，不久后，这部电影有望在海外上映。作为一部聚焦小人物努力完成蜕变的励志电影，影片想传达的一些观念也引发广泛 ​,女,湖北 十堰,25
和樱桃山竹精进叭,03月01日 10:44,昨天回家的路上我说如果我在说我人生的重要时刻都要宴请宾朋，要大家齐声喝彩，爸爸妈妈说当然可以了，本命年是我思考人生的开始，去年对人生有了很多新尝试。我必须承认在过往的24年里没有自我意识，只是在父母的庇佑下偷懒享受，凭借着运气达成符合社会认知的普通女生形象，我似乎都不知道我喜欢什 ​,女,吉林,26
价投人生张张,03月01日 10:30,长期主义优秀的投资人，其实可以躺平悠闲地生活工作，什么都不干，只需要利用市场情绪，持续的大量吃进一些优质的品牌中药印钞机的股权，静静的等待，十年花开。但是，绝大部分人不会这样做，而是起早贪黑，天天查看市场波动，频繁交易。舍近求远，舍简求繁，放着大好稳定复利增长不买，而要去市场 ​,男,辽宁,26
拾荒者的收藏家,03月01日 10:29,今年的目标：（尽量）选择躺平摆烂（尽量）放下完美主义（尽量）不去为难自己（尽量）选择缺德人生 ​,男,河北,18
草民插头,03月01日 09:12,独自在山上过了个春节，新年伊始，一位老朋友送来了意外的惊喜——他竟然不辞劳苦，自驾奔波跑来陪我过元宵节。幸好，他进山的时候，雪刚化了，路上也挺顺利。一人一杯酒，相对而坐，围炉夜话的时候，有一句没一句的闲聊。不知怎么的，就说起“德不配位”这个话题。其实，中国人骨子里是有精神 ​,女,江苏,18
星座於奇門,03月01日 07:38,那些高喊要无条件接纳孩子的专家实际是彻头彻尾的骗子一个家长说，孩子躺平摆烂，我听了专家的指导，努力学习，改变自己，各方面都改变了，孩子还是没有变化。另一个家长接着说，我家孩子是改变了，但是往坏的方向变的，躺平摆烂更严重了。在中国，这样的家长大有人在，他们看着烂如泥的孩子，看不到 ​,男,山东,21
柒麦儿,03月01日 07:29,最近就是忙碌且充实，想上进又想躺平，理想主义与现实残酷并存。 希望一天能有48小时的第n天  ​,男,福建,18
沐紫-爱生活,03月01日 07:12,上班不是一个人的事情，代表了一个团队的精神面貌，当然穿搭也会影响自己的心情。什么躺平，什么对女性的束缚，这种字眼一看就是女·拳主义想出来的。 ​​​,男,北京,18
hApPyVaMpIrE,03月01日 03:00,兴冲冲跑到hotel desk，结果被告知我只能参加City Tour，不能享受免费酒店。最后，地勤的工作人员塞了张餐券给我，让我明早上7点再来报团。薅资本主义羊毛怎么这么难，姐不要吃饭，也不想再见伊斯坦布尔一面，姐现在只想要一张能躺平的大床谁懂啊！ ​,男,安徽,26
